nct_id,id,name,created_at,updated_at,grouping,study_search_id
NCT04392115,170463,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04311177,173520,covid-19,2/19/2021 7:19:07 AM,2/19/2021 7:19:07 AM,covid-19,1
NCT04322279,170466,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04474444,170467,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04261907,170468,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04728347,170469,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04393415,170472,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04403061,170473,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04727775,170474,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04264533,170476,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04473300,170477,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04061382,170478,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04338841,170479,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04323527,170480,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT02765191,170481,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04349163,170482,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04525079,170483,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04702178,170484,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04452487,170485,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04302766,170486,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04275388,170487,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04374058,170488,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04245631,170489,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04480606,170490,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04385004,170491,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04419545,170492,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT03963622,170493,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT00571389,170494,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04603079,170495,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04686747,170496,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04442789,170497,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04556149,170498,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT03331445,170499,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04581889,170500,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04322682,170501,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04255940,170503,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04479540,170504,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04723706,170507,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04699058,170508,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04282135,170509,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04427813,170510,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04409275,170511,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04281693,170512,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04363788,170513,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT03738774,170514,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04388631,170515,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04627519,172337,covid-19,2/13/2021 5:42:59 AM,2/13/2021 5:42:59 AM,covid-19,1
NCT04604145,170517,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04502108,170518,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04486521,170519,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04260308,170520,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04540939,170521,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04385836,170522,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04275245,170523,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04509947,170525,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04392219,170526,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04666233,170527,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04649996,170528,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04441632,170530,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04341727,170531,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04413877,170532,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04363047,170534,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04445441,170535,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04406545,170536,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04552392,170537,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04382560,170538,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04408196,170539,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04634903,170540,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04495543,170541,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04420273,170542,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04388644,170543,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04524052,170544,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04396600,170545,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04357886,170546,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04600713,170547,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04578210,170548,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04368676,170549,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04394039,170550,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04498416,170551,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04370678,170552,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04480034,170554,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04447833,170555,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04357977,170556,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04596657,170558,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04233268,170560,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04160975,170561,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04602286,170562,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT02788903,170564,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04490278,170565,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04643964,170566,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04378803,170567,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04383483,170568,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04549350,170570,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04618341,170571,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04422769,170572,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04551274,170573,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04518514,170574,covid-19,2/7/2021 10:33:28 PM,2/7/2021 10:33:28 PM,covid-19,1
NCT04658979,170575,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04684836,170576,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04557605,170577,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04688502,170578,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04688840,170579,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04335851,170580,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04399005,170581,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04476680,170582,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04442958,170583,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04383899,170584,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04609371,170585,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04550312,170586,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04262921,170587,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04513496,170588,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04346927,170589,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04409496,170590,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04328467,170591,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04368299,170592,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04468386,170593,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04687488,170594,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04644705,170595,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04574219,170596,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04555954,170597,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04545242,170598,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04319211,170599,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04703907,170600,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04369274,170601,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04663594,170602,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04418947,170603,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT03226886,170604,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04601415,170605,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04413006,170606,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04404192,170607,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04372693,170608,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04331808,170609,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04394455,170610,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04414618,170611,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04468789,170612,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04435028,170613,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04444713,170614,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04353141,170615,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04148430,170616,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04475185,170617,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04565782,170618,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04443179,170619,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04353245,170620,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04424355,170621,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04526145,170622,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04280913,170623,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04666311,170624,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04333251,170625,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04723459,172344,covid-19,2/13/2021 5:42:59 AM,2/13/2021 5:42:59 AM,covid-19,1
NCT04502433,170627,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04547634,170628,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04406558,170629,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04677842,170630,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04480112,170631,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04453527,170632,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04483271,170633,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04475913,170634,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04695743,170635,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04344665,170636,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04505098,170637,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04457388,170638,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04514900,170639,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04583865,170640,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04393636,170641,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04389372,170642,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04604977,170643,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04656626,170644,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04482387,170645,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04428099,170646,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT03708718,170647,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04662021,170648,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04396314,170650,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04595695,170651,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04629755,170652,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04456933,170653,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04470869,170654,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04640610,170655,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04434014,170656,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04550351,170657,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04464460,170658,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04530448,170659,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT03852537,170660,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04346940,170661,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04568564,170662,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04443075,170663,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04605172,170664,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04356144,170665,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04393649,170666,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04536935,170667,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04333875,170668,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04316377,170669,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04276688,170670,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04439825,170671,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04666558,170672,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04663776,170673,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04467086,170674,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04497922,170675,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04363177,170676,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT03680274,170677,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04606407,170678,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04569019,170679,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04480333,170680,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04660422,170681,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04346966,170683,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04326309,170684,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04468581,170685,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04379986,170686,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04382508,170688,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04107402,170689,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04574050,170690,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04473274,170691,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04278404,170692,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04308668,170693,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04348552,170694,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04346121,170695,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04422275,170696,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04731324,170697,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04703400,170698,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04329897,170699,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04657471,170700,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04414826,170701,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04444986,170702,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04363775,170703,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04387708,170704,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT03452774,170705,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04710771,172347,covid-19,2/13/2021 5:42:59 AM,2/13/2021 5:42:59 AM,covid-19,1
NCT04699942,170708,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04346979,170710,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04646421,170711,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04591873,170712,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04651959,170713,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04406194,170714,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04400682,170715,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04693689,170716,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04683744,170717,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04661189,170718,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04339842,170720,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04476719,170721,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04407000,170722,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04666597,170724,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04417153,170725,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT03871491,170727,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04386876,170728,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04621552,170729,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04276987,170730,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04247620,170731,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04684602,170732,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT03474965,170733,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04723602,170734,covid-19,2/7/2021 10:33:29 PM,2/7/2021 10:33:29 PM,covid-19,1
NCT04422574,170735,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04460274,170736,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04412382,170737,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04427254,170738,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04523831,170739,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04469647,170740,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04328272,170741,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04680819,170742,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
NCT04485130,170743,covid-19,2/7/2021 10:51:09 PM,2/7/2021 10:51:09 PM,covid-19,1
