nct_id,id,status,name,city,state,zip,country
NCT04366921,74828984,Recruiting,Landesklinikum Sankt Polten,st.pölten,,,austria
NCT04366921,74828985,Recruiting,Medical University of Vienna,vienna,,,austria
NCT04724616,74752539,Recruiting,Medical University of Vienna,vienna,,1020,austria
NCT04347694,74835554,Recruiting,"Medical University of Vienna, Division for Nephrology and Dialysis",vienna,,1090,austria
NCT04356144,74831656,Recruiting,Medical University Vienna,vienna,,1090,austria
NCT04369365,74828148,Recruiting,"AKH Vienna, Department for Internal Medicine I, Oncology",vienna,,1090,austria
NCT04407429,74817555,Recruiting,Medical University of Vienna,vienna,,1090,austria
NCT04681001,74758228,Recruiting,"Gesundheitsverbund, Klinik Favoriten",vienna,,1100,austria
NCT04681001,74758229,Recruiting,Gesundheitsverbund Klinik Floridsdorf,vienna,,1210,austria
NCT04351529,74833450,Recruiting,KH Zams: Innere Medizin Internistische Onkologie und Hämatologie,zams,,6511,austria
NCT04349982,74834288,Recruiting,Medical University of Graz,graz,styria,,austria
NCT04359121,74830999,Recruiting,Medical University of Graz,graz,styria,8036,austria
NCT04410835,74816781,Recruiting,"Medical University Graz, Department of Psychiatry and Psychotherapeutic Medicine",graz,styria,8036,austria
NCT04444596,74807457,Recruiting,Medical University Innsbruck,innsbruck,tirol,6020,austria
NCT04353596,74832565,Recruiting,"Medical University Innsbruck, University Hospital of Internal Medicine III",innsbruck,tyrol,6020,austria
NCT04468308,74801835,Recruiting,Medical University Innsbruck,innsbruck,tyrol,6020,austria
NCT04649320,74762863,Recruiting,Medical University of Innsbruck,innsbruck,tyrol,6020,austria
NCT04661462,74760961,Recruiting,Medizinische Universität Innsbruck,innsbruck,tyrol,6020,austria
NCT04387760,74822268,Recruiting,Royal College of Surgeons in Ireland - Bahrain,manama,,,bahrain
NCT04542850,74783630,Recruiting,"Bahrain Defense Force Royal Medical Services, Military Hospital",manama,,,bahrain
NCT04510207,74791718,Recruiting,Bahrain International Exhibition & Convention Centre Affiliated to Salymynia Medical Complex S,sanabis,,,bahrain
NCT04499313,74794206,Recruiting,Chattogram General Hospital,chittagong,,4000,bangladesh
NCT04504240,74792989,Recruiting,Chattogram General Hospital,chittagong,,4000,bangladesh
NCT04678739,74758543,Recruiting,Chattogram General Hospital,chittagong,,4000,bangladesh
NCT04678739,74758544,Recruiting,Cox's Bazar 250 Bed District Sadar Hospital,cox's bazar,,,bangladesh
NCT04402203,74818588,Recruiting,"Mahanagar General Hospital, Dhaka (Site-1), Mugda Medical College Hospital, Dhaka (Site-2), Kurmitola General Hospital, Dhaka (Site-3), Dhaka Medical College Hospital, Dhaka (Site-4)",dhaka,,,bangladesh
NCT04403672,74818276,Recruiting,"Institute of Epidemiology, Disease Control and Research (IEDCR), Mohakhali, Dhaka (For sample collection & sample storage), Institute for Developing Science & Health Initiatives (ideSHi); Mohakhali, Dhaka (For sample analysis, data collection, data analys",dhaka,,,bangladesh
NCT04549376,74781577,Recruiting,Dhaka Medical College,dhaka,,1000,bangladesh
NCT04403477,74818291,Recruiting,Bangabandhu Sheikh Mujib Medical University,dhaka,,1200,bangladesh
NCT04470531,74800834,Recruiting,Bangabandhu Sheikh Mujib Medical University,dhaka,,1200,bangladesh
NCT04596839,74773243,Recruiting,Combined Military Hospital,dhaka,,1206,bangladesh
NCT04630054,74766398,Recruiting,Innovations for Poverty Action,dhaka,,1213,bangladesh
NCT04499313,74794207,Recruiting,M. Abdur Rahim Medical College Hospital,dinajpur,,,bangladesh
NCT04678739,74758546,Recruiting,M. Abdur Rahim Medical College Hospital,dinajpur,,,bangladesh
NCT04678739,74758545,Recruiting,M. Abdur Rahim Medical College Hospital,dinajpur,,5200,bangladesh
NCT04693026,74756745,Recruiting,M. Abdur Rahim Medical College Hospital,dinajpur,,5200,bangladesh
NCT04504240,74792990,Recruiting,M. Abdur Rahim Medical College Hospital,dinājpur,,,bangladesh
NCT04366921,74828986,Recruiting,Onze Lieve Vrouwziekenhuis Aalst,aalst,,,belgium
NCT04558476,74779848,Recruiting,OLVZ Aalst,aalst,,9300,belgium
NCT04366921,74828987,Recruiting,"University Hospital, Antwerp",antwerp,,,belgium
NCT04497298,74795013,Recruiting,"SGS Life Sciences, Clinical Pharmacology Unit",antwerp,,2060,belgium
NCT04558476,74779849,Recruiting,UZ Antwerpen,antwerp,,2650,belgium
NCT04429854,74812278,Recruiting,ZNA,antwerpen,,2050,belgium
NCT04558476,74779850,Recruiting,Imelda ZH Bonheiden,bonheiden,,2820,belgium
NCT04558476,74779851,Recruiting,AZ Sint-Jan Brugge,bruges,,8000,belgium
NCT04366921,74828990,Recruiting,Erasme University Hospital,brussel,,,belgium
NCT04366921,74828991,Recruiting,Universitair Ziekenhuis Brussel,brussel,,,belgium
NCT04472728,74800171,Recruiting,CHU Saint-Pierre,brussel,,,belgium
NCT04429854,74812280,Recruiting,UMC Sint-Pieter,brussel,,1000,belgium
NCT04429854,74812283,Recruiting,UZ Brussel,brussel,,1090,belgium
NCT04544072,74783222,Recruiting,UZ Brussel,brussel,,1090,belgium
NCT04558476,74779854,Recruiting,UZ Brussel,brussel,,1090,belgium
NCT04684433,74757801,Recruiting,UZ Brussel,brussel,,1090,belgium
NCT04429854,74812284,Recruiting,Cliniques Universitaires St Luc,brussel,,1200,belgium
NCT04366921,74828988,Recruiting,Centre Hospitalier Universitaire Saint Pierre,brussels,,,belgium
NCT04366921,74828989,Recruiting,Chirec,brussels,,,belgium
NCT04396106,74820687,Recruiting,Atea Study Site,brussels,,,belgium
NCT04472728,74800170,Recruiting,CHU Saint-Pierre,brussels,,,belgium
NCT04497246,74795017,Recruiting,CHU Brugmann,brussels,,,belgium
NCT04499300,74794208,Recruiting,CHU Brugmann,brussels,,,belgium
NCT04432779,74811489,Recruiting,CHU SAINT Pierre,brussels,,1000,belgium
NCT04558476,74779852,Recruiting,CHU Saint Pierre,brussels,,1000,belgium
NCT04684433,74757798,Recruiting,St Pierre,brussels,,1000,belgium
NCT04346017,74836434,Recruiting,CHU Brugmann,brussels,,1020,belgium
NCT04462627,74835624,Recruiting,CHU Brugmann,brussels,,1020,belgium
NCT04518969,74789339,Recruiting,CHU Brugmann,brussels,,1020,belgium
NCT04684433,74757799,Recruiting,CHU Brugmann,brussels,,1020,belgium
NCT04558476,74779853,Recruiting,Erasme,brussels,,1070,belgium
NCT04684433,74757800,Recruiting,Erasme,brussels,,1070,belgium
NCT04391829,74821743,Recruiting,UZ Brussel,brussels,,1090,belgium
NCT04425317,74813353,Recruiting,Uz Brussels,brussels,,1090,belgium
NCT04375774,74826574,Recruiting,Cliniques Universitaires Saint-Luc,brussels,,1200,belgium
NCT04629989,74766458,Recruiting,Cliniques universitaires Saint-Luc,brussels,,1200,belgium
NCT04689542,74829120,Recruiting,Cliniques universitaires Saint-Luc,brussels,,1200,belgium
NCT04463862,74802857,Recruiting,"Unité de neurologie-gériatrie, Hôpital Erasme, Cliniques Universitaires de Bruxelles",bruxelles,,1090,belgium
NCT04366921,74828992,Recruiting,Hôpital Civil Marie Curie de Charleroi,charleroi,,,belgium
NCT04558476,74779855,Recruiting,CHU Charleroi Marie Curie,charleroi,,6042,belgium
NCT04558476,74779856,Recruiting,AZ Sint Blasius,dendermonde,,9200,belgium
NCT04593069,74773830,Recruiting,Ziekenhuis Oost-Limburg,genk,,3600,belgium
NCT04558476,74779857,Recruiting,UZ Gent,gent,,9000,belgium
NCT04625114,74767291,Recruiting,"Ghent University Hospital, Algemene Inwendige Ziekten",gent,,9000,belgium
NCT04366921,74828993,Recruiting,"University Hospital, Ghent",ghent,,,belgium
NCT04615000,74769466,Recruiting,Ghent University Hospital,ghent,,9000,belgium
NCT04652102,74762656,Recruiting,Centre for Vaccinology - Ghent University Hospital,ghent,,9000,belgium
NCT04366882,74829082,Recruiting,Jessa Hospital,hasselt,,,belgium
NCT04371679,74827711,Recruiting,Jessa Hospital,hasselt,,3500,belgium
NCT04429854,74812285,Recruiting,AZ Groeninge,kortrijk,,8500,belgium
NCT04558476,74779858,Recruiting,AZ Groeningen Kortrijck,kortrijk,,8500,belgium
NCT04366921,74828994,Recruiting,La Louvière Hopital,la louvière,,,belgium
NCT04366921,74828995,Recruiting,Universitaire Ziekenhuizen Leuven,leuven,,,belgium
NCT04353141,74832867,Recruiting,University Hospitals Leuven,leuven,,3000,belgium
NCT04378686,74825825,Recruiting,University Hospitals Leuven,leuven,,3000,belgium
NCT04429854,74812286,Recruiting,UZ Leuven,leuven,,3000,belgium
NCT04366921,74828996,Recruiting,CHU de Liege,liège,,,belgium
NCT04429854,74812287,Recruiting,CHC Liège Mont Légia,liège,,4000,belgium
NCT04429854,74812289,Recruiting,CHU Liège Sart-Tilman,liège,,4000,belgium
NCT04445454,74806934,Recruiting,CHU de Liège,liège,,4000,belgium
NCT04558476,74779859,Recruiting,CHR Citadelle,liège,,4000,belgium
NCT04558476,74779860,Recruiting,CHU Liège,liège,,4000,belgium
NCT04636086,74765187,Recruiting,CHU Liège,liège,,4000,belgium
NCT04558476,74779861,Recruiting,UC Louvain,louvain,,1200,belgium
NCT04396106,74820688,Recruiting,Atea Study Site,mechelen,,,belgium
NCT04472728,74800172,Recruiting,AZ-Sint Maarten,mechelen,,2800,belgium
NCT04429854,74812290,Recruiting,CHR Jolimont Mons-Hainaut,mons,,7100,belgium
NCT04472728,74800173,Recruiting,CHU CLU Namur (Saint-Elisabeth) Place Louise Godin,namur,,15 5000,belgium
NCT04429854,74812291,Recruiting,AZ Delta,roeselare,,8800,belgium
NCT04558476,74779862,Recruiting,AZ Delta,roeselare,,8800,belgium
NCT04558476,74779863,Recruiting,CHU UCL Namur-Godinne,yvoir,,5530,belgium
NCT04426292,74813162,Recruiting,UZ Brussel,jette,brussel,1090,belgium
NCT04701892,74755366,Recruiting,Universitair Ziekenhuis Brussel,jette,brussel,1090,belgium
NCT04703452,74755176,Recruiting,Universitair Ziekenhuis Brussel,jette,brussel,1090,belgium
NCT04716465,74753587,Recruiting,Universitair Ziekenhuis Brussel,jette,brussel,1090,belgium
NCT04338568,74840652,Recruiting,Ziekenhuis Oost Limburg,genk,limburg,3600,belgium
NCT04406181,74817781,Recruiting,universitair Ziekenhuis Brussel,jette,vlaams brabant,1090,belgium
NCT04579471,74776465,Recruiting,UZ Leuven,leuven,vlaams brabant,3000,belgium
NCT04445597,74806923,Recruiting,UZ Leuven,leuven,vlaams-brabant,3000,belgium
NCT04475471,74799810,Recruiting,University Clinical Center Republic of Srpska,srpska,,,bosnia and herzegovina
NCT04396106,74820689,Recruiting,Atea Study Site,belo horizonte,,,brazil
NCT04467840,78701931,Recruiting,ABC-201 Site 408,belo horizonte,,,brazil
NCT04467840,78701932,Recruiting,ABC-201 Site 411,belo horizonte,,,brazil
NCT04459676,74803552,Recruiting,UPCLIN - Faculdade de Medicina da UNESP Campus de Botucatu,botucatu,,,brazil
NCT04447469,74806592,Recruiting,UPECLIN - Unidade de Pesquisa Clínica,botucatu,,18618-686,brazil
NCT04396106,74820690,Recruiting,Atea Study Site,brasília,,,brazil
NCT04447469,74806593,Recruiting,IPECC - Instituto de Pesquisa Clínica de Campinas,campinas,,13060-080,brazil
NCT04396106,74820691,Recruiting,Atea Study Site,campo largo,,,brazil
NCT04470258,74800954,Recruiting,Hospital Leonardo Da Vinci,fortaleza,,,brazil
NCT04447469,74806594,Recruiting,IEP HGF - Instituto de Estudos e Pesquisas Clinicas do Ceará,fortaleza,,60192-340,brazil
NCT04467840,78701933,Recruiting,ABC-201 Site 405,joinville,,,brazil
NCT04447469,74806595,Recruiting,Hospital Bruno Born,lajeado,,95900-000,brazil
NCT04447469,74806596,Recruiting,Centro de Pesquisas Clínicas,natal,,59025-050,brazil
NCT04467840,78701934,Recruiting,ABC-201 Site 404,paraná,,,brazil
NCT04467840,78701935,Recruiting,ABC-201 Site 410,passo fundo,,,brazil
NCT04396106,74820692,Recruiting,Atea Study Site,porto alegre,,,brazil
NCT04467840,78701936,Recruiting,ABC-201 Site 409,porto alegre,,,brazil
NCT04576728,74776847,Recruiting,Investigational site # 5503,porto alegre,,90020-090,brazil
NCT04459676,74803553,Recruiting,Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo (HCFMRP),ribeirão preto,,,brazil
NCT04447469,74806597,Recruiting,Hospital das Clínicas da Faculdade de Medicina de Ribeirão Preto da Universidade de São Paulo,ribeirão preto,,65470-000,brazil
NCT04359810,74830697,Recruiting,Hospital Federal dos Servidores do Estado,rio de janeiro,,,brazil
NCT04359810,74830698,Recruiting,Hospital Geral de Nova Iguaçu,rio de janeiro,,,brazil
NCT04359810,74830699,Recruiting,Instituto Nacional de Infectologia Evandro Chagas,rio de janeiro,,,brazil
NCT04355338,74832009,Recruiting,Instituto de Infectologia Evandro Chagas - Fiocruz,rio de janeiro,,21710-232,brazil
NCT04394377,74820982,Recruiting,Hospital Naval Marcílio Dias,rio de janeiro,,,brazil
NCT04485429,74797843,Recruiting,D'Or Institute for Research and Education,rio de janeiro,,,brazil
NCT04406545,74817738,Recruiting,National Institute of Cardiology,rio de janeiro,,21040-360,brazil
NCT04536051,74785265,Recruiting,Instituto D'Or de Pesquisa e Ensino - I'Dor,rio de janeiro,,22281-100,brazil
NCT04531202,74786451,Recruiting,D'Or Institute for Research and Education (IDOR),rio de janeiro,,22281100,brazil
NCT04447235,74806630,Recruiting,Instituto do Cancer do Estado de Sao Paulo,sao paulo,,01246-000,brazil
NCT04447469,74806598,Recruiting,Hospital Cardio Pulmonar,salvador,,40170-130,brazil
NCT04576728,74776848,Recruiting,Investigational site # 5502,santo andré,,09030-010,brazil
NCT04576728,74776849,Recruiting,Investigational site # 5505,santo andré,,09080-110,brazil
NCT04467840,78701937,Recruiting,ABC-201 Site 401,sao paulo,,,brazil
NCT04632719,74766019,Recruiting,Livia Stocco Sanches Valentin,sao paulo,,02019010,brazil
NCT04466670,74802107,Recruiting,Vanderson Rocha,sao paulo,,05403-000,brazil
NCT04477993,74799252,Recruiting,Hospital das Clínicas,sao paulo,,05403-000,brazil
NCT04714125,74753794,Recruiting,Hospital das Clínicas da Faculdade de Medicina da USP - HCFMUSP,sao paulo,,05403-010,brazil
NCT04447131,74806648,Recruiting,"Instituto do Coracao (InCor), Hospital das Clinicas HCFMUSP, Faculdade de Medicina, Universidade de Sao Paulo",sao paulo,,05403-900,brazil
NCT04406233,74817776,Recruiting,Univsersity of Sao Paulo,sao paulo,,05508-030,brazil
NCT04458246,74804028,Recruiting,Univsersity of Sao Paulo,sao paulo,,05508-030,brazil
NCT04615052,74769463,Recruiting,University of Sao Paulo,sao paulo,,05508-030,brazil
NCT04467840,78701938,Recruiting,ABC-201 Site 402,são bernardo do campo,,,brazil
NCT04348409,74834924,Recruiting,Centro de Genomas,são paulo,,,brazil
NCT04348409,74834925,Recruiting,Hospital Emílio Ribas,são paulo,,,brazil
NCT04364893,74829423,Recruiting,Idor,são paulo,,,brazil
NCT04394377,74820983,Recruiting,BP - A Beneficência Portuguesa de São Paulo,são paulo,,,brazil
NCT04394377,74820984,Recruiting,Hcor - Hospital do Coração,são paulo,,,brazil
NCT04394377,74820985,Recruiting,Hospital Israelita Albert Einstein,são paulo,,,brazil
NCT04394377,74820986,Recruiting,Hospital Moriah,são paulo,,,brazil
NCT04394377,74820987,Recruiting,Hospital Samaritano Paulista,são paulo,,,brazil
NCT04394377,74820988,Recruiting,Hospital Santa Paula,são paulo,,,brazil
NCT04394377,74820989,Recruiting,Hospital São Paulo,são paulo,,,brazil
NCT04394377,74820990,Recruiting,Instituto Dante Pazzanese de Cardiologia,são paulo,,,brazil
NCT04394377,74820991,Recruiting,Instituto de Assistência Médica ao Servidor Público Estadual de S. Paulo,são paulo,,,brazil
NCT04396106,74820693,Recruiting,Atea Study Site,são paulo,,,brazil
NCT04459676,74803556,Recruiting,Hospital Alemao Oswaldo Cruz,são paulo,,,brazil
NCT04466540,74802191,Recruiting,Hospital Leforte,são paulo,,,brazil
NCT04466540,74802192,Recruiting,Hospital Moriah,são paulo,,,brazil
NCT04466540,74802194,Recruiting,Hospital Santa Paula,são paulo,,,brazil
NCT04466540,74802189,Recruiting,Hospital do Coração,são paulo,,,brazil
NCT04467840,78701939,Recruiting,ABC-201 Site 403,são paulo,,,brazil
NCT04479488,74798981,Recruiting,Hospital Municipal Vila Santa Catarina,são paulo,,,brazil
NCT04479488,74798982,Recruiting,Hospital São Camilo - Ipiranga,são paulo,,,brazil
NCT04479488,74798983,Recruiting,Hospital São Camilo - Pompéia,são paulo,,,brazil
NCT04666597,74760296,Recruiting,University of Sao Paulo,são paulo,,,brazil
NCT04410549,74816822,Recruiting,Incor - Heart Institute - University of Sao Paulo,são paulo,,01000,brazil
NCT04447469,74806599,Recruiting,Hospital Alemão Oswaldo Cruz,são paulo,,01323-020,brazil
NCT04466540,74802188,Recruiting,International Research Center - Hospital Alemão Oswaldo Cruz,são paulo,,01323-903,brazil
NCT04547140,74782154,Recruiting,Hospital Alemao Oswaldo Cruz,são paulo,,01327-001,brazil
NCT04351152,74833565,Recruiting,Escola Paulista de Medicina (UNIFESP),são paulo,,04037-002,brazil
NCT04536051,74785266,Recruiting,"CRIE, Universidade Federal de São Paulo",são paulo,,04038-001,brazil
NCT04351152,74833566,Recruiting,Hospital Heliópolis,são paulo,,04231-030,brazil
NCT04351152,74833567,Recruiting,Hospital São Luiz do Jabaquara/IDOR,são paulo,,04501-000,brazil
NCT04497454,74795001,Recruiting,USP Instituto do Coração,são paulo,,05.403-010,brazil
NCT04576728,74776850,Recruiting,Investigational site # 5501,são paulo,,05403-000,brazil
NCT04647994,74763138,Recruiting,Rossana P Fracisco,são paulo,,05403000,brazil
NCT04379453,74825691,Recruiting,Hospital Israelita Albert Einstein,são paulo,,05652- 900,brazil
NCT04472728,74800179,Recruiting,"Avenida Dr. Enéas de Carvalho Aguiar, 44 - Centro de Pesquisa Clínica Prof. Dr. Fúlvio Pileggi - Bloco 1 - 1º Andar",são paulo,,103.034,brazil
NCT04467840,78701940,Recruiting,ABC-201 Site 407,tubarão,,,brazil
NCT04479488,74798970,Recruiting,Hospital de Emergencia Dr. Daniel Houly,arapiraca,alagoas,,brazil
NCT04466540,74802129,Recruiting,Centro de Pesquisas Clínicas Dr. Marco Mota HCOR,maceió,alagoas,,brazil
NCT04466540,74802130,Recruiting,Hospital e Clínica São Roque,ipiaú,bahia,,brazil
NCT04394377,74820967,Recruiting,Centro de Estudos Clínicos do Hospital Cárdio Pulmonar,salvador,bahia,,brazil
NCT04394377,74820968,Recruiting,Instituto de Ensino e Pesquisa do Hospital da Bahia,salvador,bahia,,brazil
NCT04394377,74820969,Recruiting,Santa Casa de Misericórdia da Bahia - Hospital Santa Izabel,salvador,bahia,,brazil
NCT04466540,74802133,Recruiting,Hospital Santa Izabel,salvador,bahia,,brazil
NCT04466540,74802132,Recruiting,Hospital da Bahia,salvador,bahia,,brazil
NCT04466540,74802134,Recruiting,Instituto Cárdio Pulmonar da Bahia,salvador,bahia,,brazil
NCT04525378,74787737,Recruiting,Hospital São Rafael,salvador,bahia,41253-190,brazil
NCT04536051,74785261,Recruiting,Instituto D'Or de Pesquisa e Ensino - I'Dor,salvador,bahia,41253-190,brazil
NCT04594343,74773667,Recruiting,ETICA,salvador,bahia,CEP 41830-492,brazil
NCT04466540,74802135,Recruiting,Hospital SAMUR,vitória da conquista,bahia,,brazil
NCT04479488,74798971,Recruiting,Universidade Federal da Bahia,vitória da conquista,bahia,,brazil
NCT04355338,74831999,Recruiting,Universidade Federal do Ceará,fortaleza,ce,60430-160,brazil
NCT04649827,74762827,Recruiting,Hospital Leonardo Da Vinci,fortaleza,ceara,60135-285,brazil
NCT04394377,74820970,Recruiting,Hospital Maternidade São Vicente de Paulo,barbalha,ceará,,brazil
NCT04466540,74802136,Recruiting,Hospital Maternidade São Vicente de Paulo,barbalha,ceará,,brazil
NCT04479488,74798972,Recruiting,Alencar Serviços Médicos Ltda,barbalha,ceará,,brazil
NCT04384458,74824122,Recruiting,"Drug Research and Development Center (NPDM), Federal University of Ceará (UFC)",fortaleza,ceará,60430-275,brazil
NCT04712357,74754047,Recruiting,Núcleo de Biomedicina - NUBIMED,fortaleza,ceará,60430270,brazil
NCT04466540,74802137,Recruiting,Hospital Unimed Cariri,juazeiro do norte,ceará,,brazil
NCT04355338,74832000,Recruiting,Universidade de Brasília,brasilia,df,71691-082,brazil
NCT04394377,74820971,Recruiting,Centro de Ensino e Aperfeiçoamento em Pesquisa - CEAP,serra,espirito santo,,brazil
NCT04479488,74798973,Recruiting,Hospital Estadual Jayme dos Santos Neves,serra,espirito santo,,brazil
NCT04479488,74798974,Recruiting,Hospital Santa Rita de Cássia,vitória,espirito santo,,brazil
NCT04466540,74802138,Recruiting,Unimed Sul Capixaba,cachoeiro de itapemirim,espírito santo,,brazil
NCT04394377,74820972,Recruiting,Centro de Pesquisas Cardiológicas de Goiânia do Hospital das Clínicas (UFG),goiânia,goiás,,brazil
NCT04439071,74808639,Recruiting,Hospital Vera Cruz,belo horizonte,mg,30190-130,brazil
NCT04355338,74832001,Recruiting,Universidade Federal de Minas Gerais,belo horizonte,mg,30750-140,brazil
NCT04727424,74752181,Recruiting,Coity of Ibirité,ibirité,mg,30240528,brazil
NCT04727424,74752182,Recruiting,City of Sete Lagoas,sete lagoas,mg,35700-000,brazil
NCT04466540,74802140,Recruiting,Santa Casa de Misericórdia de Passos,passos,minas agerais,,brazil
NCT04394377,74820973,Recruiting,Hospital Vera Cruz,belo horizonte,minas gerais,,brazil
NCT04394377,74820974,Recruiting,Núcleo de Ciências de Saúde - Unidade de Pesquisa - Hospital Felício Rocho,belo horizonte,minas gerais,,brazil
NCT04472728,74800174,Recruiting,Hospital Vera Cruz,belo horizonte,minas gerais,,brazil
NCT04479488,74798975,Recruiting,Fundação Educacional Lucas Machado,belo horizonte,minas gerais,,brazil
NCT04479488,74798976,Recruiting,Fundação Hopitalar São Francisco de Assis,belo horizonte,minas gerais,,brazil
NCT04351152,74833557,Recruiting,Hospital Vera Cruz,belo horizonte,minas gerais,30140-060,brazil
NCT04403100,74818315,Recruiting,CARDRESEARCH - Cardiologia Assistencial e de Pesquisa,belo horizonte,minas gerais,30150240,brazil
NCT04727424,74752183,Recruiting,CARDRESEARCH - Cardiologia Assistencial e de Pesquisa,belo horizonte,minas gerais,30150240,brazil
NCT04633772,74765727,Recruiting,Hospital Eduardo de Menezes,belo horizonte,minas gerais,30190-081,brazil
NCT04633772,74765728,Recruiting,Hospital Mater Dei,belo horizonte,minas gerais,31270-910,brazil
NCT04403100,74818317,Recruiting,Fundo Municipal de Saúde de Betim,betim,minas gerais,32600412,brazil
NCT04466540,74802143,Recruiting,Casa de Caridade de Carangola,carangola,minas gerais,,brazil
NCT04466540,74802144,Recruiting,Hospital Maternidade e Pronto Socorro Santa Lucia,poços de caldas,minas gerais,,brazil
NCT04479488,74798977,Recruiting,Hospital Santa Lucia,poços de caldas,minas gerais,,brazil
NCT04466540,74802146,Recruiting,Santa Casa de Misericórdia de São João Del Rei,são joão del rei,minas gerais,,brazil
NCT04466540,74802147,Recruiting,Hospital de Clínicas da Universidade Federal do Triangulo Mineiro,uberaba,minas gerais,,brazil
NCT04466540,74802148,Recruiting,Hospital de Clínicas da Universidade Federal de Uberlândia,uberlândia,minas gerais,,brazil
NCT04355338,74832002,Recruiting,Hospital Universitário Júlio Müller da Universidade Federal de Mato Grosso,cuiabá,mount,78048-610,brazil
NCT04466540,74802149,Recruiting,Hospital do Rocio,campo largo,paraná,,brazil
NCT04394377,74820975,Recruiting,Hospital Universitário da Universidade Estadual de Londrina,londrina,paraná,,brazil
NCT04693975,74756592,Recruiting,"Laboratory of Reasearch in Respiratory Physiotherapy, State University of Londrina",londrina,paraná,86038-350,brazil
NCT04466540,74802150,Recruiting,Clínica Clinilive,maringá,paraná,,brazil
NCT04466540,74802151,Recruiting,Hospital Universitário Regional de Maringá,maringá,paraná,,brazil
NCT04514705,74790242,Recruiting,Universidade do Estado do Pará,belém,pará,66055-490,brazil
NCT04394377,74820976,Recruiting,Hospital Agamenon Magalhães,recife,pernambuco,,brazil
NCT04466540,74802152,Recruiting,PROCAPE,recife,pernambuco,,brazil
NCT04466540,74802153,Recruiting,Real Hospital Português de Beneficência em Pernambuco,recife,pernambuco,,brazil
NCT04511429,74791323,Recruiting,Hospital Estadual da Criança,rio de janeiro,rj,21321230,brazil
NCT04659941,74761300,Recruiting,Universidade Federal do Rio de Janeiro,rio de janeiro,rj,21941-590,brazil
NCT04511429,74791322,Recruiting,Hospital Federal de Bonsucesso,rio de janeiro,rj,21041030,brazil
NCT04355338,74832004,Recruiting,Centro de Pesquisas em Medicina Tropical de Rondônia (CEPEM),porto velho,ro,78918-791,brazil
NCT04466540,74802156,Recruiting,Hospital Unimed Volta Redonda,volta redonda,rio de janeiro,,brazil
NCT04479488,74798978,Recruiting,Hospital Giselda Trigueiro,natal,rio grande do norte,,brazil
NCT04351152,74833558,Recruiting,CPCLIN - Centro de Pesquisas Clínicas de Natal,natal,rio grande do norte,59025-050,brazil
NCT04536051,74785262,Recruiting,Centro de Pesquisas Clinicas de Natal (CPCLIN),natal,rio grande do norte,59025-050,brazil
NCT04466540,74802157,Recruiting,Associação Dr. Bartholomeu Tacchini,bento gonçalves,rio grande do sul,,brazil
NCT04466540,74802158,Recruiting,Hospital São Vicente de Paulo,passo fundo,rio grande do sul,,brazil
NCT04479488,74798979,Recruiting,Hospital São Vicente de Paulo,passo fundo,rio grande do sul,,brazil
NCT04410107,74816968,Recruiting,Universidade de Passo Fundo,passo fundo,rio grande do sul,99052-900,brazil
NCT04394377,74820977,Recruiting,Hospital Moinhos de Vento,porto alegre,rio grande do sul,,brazil
NCT04466540,74802159,Recruiting,Hospital Moinhos de Vento,porto alegre,rio grande do sul,,brazil
NCT04466540,74802160,Recruiting,Santa Casa de Misericórdia de Porto Alegre (ISCMPA),porto alegre,rio grande do sul,,brazil
NCT04472728,74800175,Recruiting,Santa Casa de Porto Alegre,porto alegre,rio grande do sul,,brazil
NCT04410107,74816970,Recruiting,Hospital de Clínicas de Porto Alegre/Universidade Federal do Rio Grande do Sul,porto alegre,rio grande do sul,90035-003,brazil
NCT04536051,74785263,Recruiting,Hospital das Clinicas de Porto Alegre,porto alegre,rio grande do sul,90035-903,brazil
NCT04351152,74833559,Recruiting,Hospital São Lucas - PUCRS,porto alegre,rio grande do sul,90610-000,brazil
NCT04422353,74814420,Recruiting,Universidade Federal do Rio Grande do Sul,porto alegre,rio grande do sul,90690-200,brazil
NCT04466540,74802161,Recruiting,Universidade Federal de Santa Maria,santa maria,rio grande do sul,,brazil
NCT04536051,74785264,Recruiting,Universidade Federal de Santa Maria (UFSM),santa maria,rio grande do sul,97105-900,brazil
NCT04466540,74802162,Recruiting,CEPEM Centro de Pesquisa de Medicina Tropical de Rondônia,porto velho,rondônia,,brazil
NCT04355338,74832003,Recruiting,Universidade Federal de Roraima - UFRR,boa vista,roraima,69304-000,brazil
NCT04355338,74832005,Recruiting,Universidade Federal de Sergipe,laranjeiras,se,49170-000,brazil
NCT04369794,74828017,Recruiting,Hospital das Clínicas Unicamp,campinas,sp,13083-887,brazil
NCT04724629,74752537,Recruiting,Faculdade de Medicina de Ribeirão Preto - USP,ribeirão preto,sp,,brazil
NCT04724629,74752538,Recruiting,Hospital e Maternidade Christovão da Gama,santo andré,sp,09030-010,brazil
NCT04631380,74766157,Recruiting,Hospital do Coracao,sao paulo,sp,04005-000,brazil
NCT04355338,74832006,Recruiting,Hospital Estadual de Serrana,serrana,sp,14150-000,brazil
NCT04415086,74815840,Recruiting,University of Sao Paulo - General Hospital,são paulo,sp,01403-002,brazil
