nct_id,id,downcase_name
NCT04336345,12468982,viral pneumonia human coronavirus
NCT04394208,12459415,viral pneumonia human coronavirus
NCT04636671,12423926,viral pneumonia human coronavirus
NCT04359680,13114982,viral respiratory illnesses
NCT04441047,13138538,virus diseases
NCT04581746,12431986,virus-hiv
NCT04260308,12482105,virus; pneumonia
NCT04331613,12469804,virus; pneumonia
NCT04264533,12481457,vitamin c
NCT03188796,12629682,vitamin d deficiency
NCT04407286,12457423,vitamin d deficiency
NCT04688372,13048474,volume outcome relationship among covid-19 inpatients in us hospitals
NCT04715932,13179548,vomiting
NCT04477473,12447162,vulnerable subjects
NCT04351139,12466551,vulvar neoplasms
NCT04563065,12434654,"weight gain, maternal"
NCT04593433,13113540,well aging
NCT04335851,12469070,well-being
NCT04602832,12428901,well-being
NCT04412343,12456730,well-being (psychological flourishing)
NCT04414371,12456451,wellbeing
NCT04728958,12462105,wellbeing
NCT04409249,12457180,prognostic factors
NCT04363463,12464532,prone position
NCT04325906,12470779,prone positioning
NCT04694638,12415553,prone positioning
NCT04363827,13138790,prophylaxis
NCT04537949,13058773,protection against covid-19
NCT04636554,13179787,pseudomonas aeruginosa infection
NCT04513847,12441809,psoriasis
NCT04581044,12432089,psoriasis
NCT04335747,12469088,psoriatic arthritis
NCT04358042,12465411,psychiatric disorder
NCT04351789,12466445,psychoeducation
NCT04368312,12463716,psychological distress
NCT04426318,12454746,psychological distress
NCT04595123,13137979,psychological distress
NCT04728958,12462106,psychological distress
NCT04391816,13180309,psychological stress
NCT04426318,12454745,psychological stress
NCT04437342,12453142,psychological stress
NCT04469660,12448296,psychological stress
NCT04724616,12411213,psychological stress
NCT04374786,12462595,ptsd
NCT04326036,12470758,pulmonary alveolar proteinosis
NCT04278404,12478938,pulmonary arterial hypertension
NCT04508933,12442505,pulmonary edema
NCT04335162,12469202,pulmonary embolism
NCT04409275,12457177,pulmonary fibrosis
NCT04619680,12426440,pulmonary fibrosis
NCT04279197,12478823,pulmonary fibrosis due to covid-19
NCT04397380,12458960,pyrexia
NCT04382196,12461338,quality of life
NCT04389684,12460092,quality of life
NCT04411459,12456846,quality of life
NCT04412343,12456732,quality of life
NCT04416464,12456194,quality of life
NCT04515199,12441514,quality of life
NCT04593433,13113539,quality of life
NCT04720118,13112455,quality of life
NCT04491201,12445285,questionnaire
NCT04411459,12456847,radiologic increased density of lung
NCT04689399,13179657,rapid antigen test
NCT04668937,12419264,reason for consultation
NCT04293887,12476178,recombinant human interferon α1β
NCT04257656,12482518,remdesivir
NCT03226886,12624241,renal cell carcinoma
NCT04387253,12460492,research the presence of viruses at different sites of the mother and the fetus or father
NCT04414371,12456450,resilience
NCT04536376,13113907,resilience
NCT04368338,12463708,respiratory complication
NCT04326114,12470745,respiratory disease
NCT04329507,12470197,respiratory disease
NCT04397692,12458899,respiratory disease
NCT04456088,12450321,respiratory disease
NCT04619680,12426442,respiratory disease
NCT04334629,12469312,respiratory distress syndrome
NCT04508933,12442503,"respiratory distress syndrome, adult"
NCT04582201,13124759,"respiratory distress syndrome, adult"
NCT04332666,12469646,respiratory failure
NCT04347031,12467231,respiratory failure
NCT04356443,12465672,respiratory failure
NCT04357730,12465468,respiratory failure
NCT04368377,12463696,respiratory failure
NCT04369274,12463522,respiratory failure
NCT04392089,12459726,respiratory failure
NCT04452708,12450791,respiratory failure
NCT04476914,13114341,respiratory failure
NCT04482712,13114325,respiratory failure
NCT04538469,12438155,respiratory failure
NCT04545541,12437137,respiratory failure
NCT04547283,12436880,respiratory failure
NCT04471766,12448026,respiratory illness
NCT04600440,12429234,respiratory insufficiency
NCT04382534,12461281,respiratory rehabilitation
NCT04385823,12460741,"respiratory syndrome, acute, severe"
NCT04326309,12470724,respiratory tract infections
NCT04383717,12461082,respiratory tract infections
NCT04544072,12437346,respiratory tract infections
NCT04326387,12470706,respiratory viral infection
NCT04664075,12419984,respiratory viral infection
NCT04395859,12459187,retinal vein occlusion
NCT04335747,12469087,rheumatoid arthritis
NCT04530461,12439354,rheumatoid arthritis
NCT04349982,12466759,"risk factor, cardiovascular"
NCT04709120,12413401,"risk factor, cardiovascular"
NCT04376034,12462366,rna virus infections
NCT04476979,12447241,rna virus infections
NCT04452695,12450794,robotics
NCT04367636,13180337,rumination
NCT04326114,12470746,safety issues
NCT04515199,12441515,safety issues
NCT04579627,12432319,safety issues
NCT04352959,13138820,saliva
NCT04306705,12474014,sars
NCT04384445,12460971,sars
NCT04695704,12415385,sars (disease)
NCT04306393,12474073,sars (severe acute respiratory syndrome)
NCT04325646,12470831,sars (severe acute respiratory syndrome)
NCT04327505,12470534,sars (severe acute respiratory syndrome)
NCT04328961,12470296,sars (severe acute respiratory syndrome)
NCT04480580,12446745,sars (severe acute respiratory syndrome)
NCT04517630,13114096,sars (severe acute respiratory syndrome)
NCT04664075,12419983,sars (severe acute respiratory syndrome)
NCT04568356,12433882,sars cov-2
NCT04357340,12465526,sars pneumonia
NCT04358640,12465334,sars pneumonia
NCT04385901,13114834,sars pneumonia
NCT04405310,12457723,sars pneumonia
NCT04584658,12431582,sars pneumonia
NCT04363047,12464600,sars virus
NCT04583410,13169197,sars-associated coronavirus as cause of disease classified elsewhere
NCT04583319,12431796,sars-cov
NCT04351854,12466432,covid-19
NCT04360096,13180342,covid-19
NCT04364802,12464301,covid-19
NCT04373460,12462821,covid-19
NCT04374279,13138763,covid-19
NCT04374942,12462573,covid-19
NCT04385251,12460832,covid-19
NCT04385901,13114833,covid-19
NCT04390139,12460025,covid-19
NCT04391738,12459768,covid-19
NCT04393948,12459455,covid-19
NCT04397523,12458933,covid-19
NCT04397692,12458897,covid-19
NCT04401033,12458372,covid-19
NCT04401085,12458366,covid-19
NCT04405570,13180271,covid-19
NCT04405739,13180270,covid-19
NCT04409873,12457091,covid-19
NCT04413955,12456511,covid-19
NCT04444609,12452005,covid-19
NCT04447781,12451540,covid-19
NCT04456088,12450320,covid-19
NCT04456426,12450257,covid-19
NCT04462783,12449276,covid-19
NCT04476914,13114342,covid-19
NCT04478019,13180170,covid-19
NCT04622865,12425999,covid-19
NCT04308668,12473682,covid-19
NCT04311177,13157082,covid-19
NCT04312009,13157075,covid-19
NCT04321616,12471489,covid-19
NCT04328129,12470438,covid-19
NCT04332991,12469597,covid-19
NCT04334629,12469313,covid-19
NCT04367129,13114943,covid-19
NCT04390165,12460019,covid-19
NCT04479488,12446900,covid-19
NCT04494386,12444744,covid-19
NCT04510012,12442370,covid-19
NCT04510194,13180098,covid-19
NCT04514016,13180091,covid-19
NCT04525820,12440026,covid-19
NCT04530461,12439347,covid-19
NCT04544072,12437344,covid-19
NCT04544878,12437239,covid-19
NCT04546776,12436944,covid-19
NCT04605588,12428499,covid-19
NCT04613817,13065672,covid-19
NCT04691908,12416024,covid-19
NCT04730206,13137304,covid-19
NCT04257656,12482519,covid-19
NCT04321928,12471435,covid-19
NCT04328961,12470297,covid-19
NCT04332107,12469737,covid-19
NCT04332666,12469648,covid-19
NCT04333953,12469445,covid-19
NCT04334876,12469251,covid-19
NCT04334967,12469236,covid-19
NCT04335032,12469226,covid-19
NCT04335786,12469079,covid-19
NCT04336215,13125692,covid-19
NCT04337424,12468805,covid-19
NCT04341168,12468163,covid-19
NCT04351711,12466456,covid-19
NCT04361474,12464865,covid-19
NCT04363827,13138792,covid-19
NCT04366921,12463943,covid-19
NCT04371640,12463129,covid-19
NCT04373889,13071415,covid-19
NCT04378777,12461923,covid-19
NCT04385095,12460874,covid-19
NCT04388709,12460244,covid-19
NCT04389840,13169639,covid-19
NCT04405076,13138671,covid-19
NCT04422626,12455276,covid-19
NCT04423640,12455135,covid-19
NCT04431414,13180222,covid-19
NCT04433078,12453759,covid-19
NCT04449276,12451347,covid-19
NCT04472611,12447892,covid-19
NCT04480957,12446690,covid-19
NCT04512079,13138377,covid-19
NCT04526769,12439889,covid-19
NCT04526821,12439871,covid-19
NCT04530435,12439362,covid-19
NCT04591184,13179913,covid-19
NCT04592549,12430468,covid-19
NCT04620798,12426282,covid-19
NCT04649021,13155635,covid-19
NCT04652102,12421759,covid-19
NCT04664049,12419992,covid-19
NCT04673149,12418688,covid-19
NCT04675281,12418352,covid-19
NCT04689399,13179658,covid-19
NCT04690413,12416257,covid-19
NCT04708340,13112558,covid-19
NCT04715997,12412405,covid-19
NCT04717011,13124026,covid-19
NCT04721457,12411645,covid-19
NCT04394117,12459430,covid-19
NCT04619693,12426439,covid-19
NCT04334460,12469342,covid-19
NCT04333914,12469452,covid-19
NCT04373200,12462855,covid-19
NCT04328493,12470370,covid-19
NCT04335071,12469220,covid-19
NCT04374552,12462644,covid-19
NCT04376593,12462293,covid-19
NCT04390022,12460048,covid-19
NCT04471519,12448054,covid-19
NCT04494776,13114266,covid-19
NCT04495764,13180129,covid-19
NCT04533399,12438947,covid-19
NCT04551911,12436231,covid-19
NCT04593641,12430294,covid-19
NCT04636697,13113123,covid-19
NCT04714515,12412644,covid-19
NCT04483960,12446247,covid-19
NCT04605757,12428462,covid-19
NCT04491240,12445272,covid-19
NCT04602442,12428961,covid-19
NCT04316949,12472209,covid-19
NCT04716088,12412385,sars-cov-2 rapid antigen test
NCT04329546,12470191,sars-cov-2 viral kinetics and host immune responses
NCT04699903,12414738,covid-19
NCT04320511,12471654,covid-19
NCT04468958,12448388,covid-19
NCT04469634,12448298,covid-19
NCT04592510,12430472,covid-19
NCT04615676,12427060,covid-19
NCT04635605,13048883,covid-19
NCT04304690,12474352,covid-19
NCT04327505,12470538,covid-19
NCT04335084,13115104,covid-19
NCT04346628,12467309,covid-19
NCT04347070,12467222,covid-19
NCT04351633,12466466,covid-19
NCT04353206,12466188,covid-19
NCT04359706,12465166,covid-19
NCT04359927,12465117,covid-19
NCT04371471,12463153,covid-19
NCT04371692,12463125,covid-19
NCT04391829,12459754,covid-19
NCT04397497,12458940,covid-19
NCT04397614,13180288,covid-19
NCT04402060,12458216,covid-19
NCT04404270,12457880,covid-19
NCT04412473,12456707,covid-19
NCT04445207,12451918,covid-19
NCT04463004,13169460,covid-19
NCT04482712,13114326,covid-19
NCT04522466,12440465,covid-19
NCT04530604,12439318,covid-19
NCT04489446,12445516,sars-cov2 infection
NCT04323761,12471121,sars-cov2 infection
NCT04332042,12469749,sars-cov2 related interstitial pneumonia
NCT04334954,13180367,sars-cov2 virus
NCT04609085,13179845,sars-cov2 virus
NCT04341714,12468085,"satisfaction, patient"
NCT04720118,13112454,"satisfaction, patient"
NCT04531254,12439229,schools
NCT04335279,12469169,scleroderma
NCT04335279,12469170,"scleroderma, systemic"
NCT04621214,12426221,screening strategy
NCT04411459,12456848,sedation
NCT04699916,12414736,sedation complication
NCT04352517,13180352,sedentary behavior
NCT03680274,12563014,sepsis
NCT04316884,12472219,septic shock
NCT04346693,12467300,septic shock
NCT04449081,12451374,septic shock
NCT04636554,13179785,septicemia
NCT04333368,12469541,severe acute respiratory distress syndrome
NCT04370834,12463278,severe acute respiratory distress syndrome
NCT04320511,12471655,severe acute respiratory syndrome
NCT04328129,12470437,severe acute respiratory syndrome
NCT04335786,12469082,severe acute respiratory syndrome
NCT04357730,12465467,severe acute respiratory syndrome
NCT04376684,12462277,severe acute respiratory syndrome
NCT04381936,13125558,severe acute respiratory syndrome
NCT04449276,12451345,severe acute respiratory syndrome
NCT04636671,12423927,severe acute respiratory syndrome
NCT04322188,12471397,severe acute respiratory syndrome (ards) secondary to sars-cov-2 infection
NCT04432272,12453870,severe acute respiratory syndrome (sars)
NCT04323592,12471147,severe acute respiratory syndrome (sars) pneumonia
NCT04681001,12417570,severe acute respiratory syndrome (sars) pneumonia
NCT04333368,12469540,severe acute respiratory syndrome coronavirus 2
NCT04375098,12462553,severe acute respiratory syndrome coronavirus 2
NCT04423770,12455115,severe acute respiratory syndrome coronavirus 2
NCT04711863,12413010,severe acute respiratory syndrome coronavirus 2
NCT04588363,13179916,severe acute respiratory syndrome coronavirus 2 (sars-cov-2)
NCT04642638,13179757,severe acute respiratory syndrome coronavirus 2 (sars-cov-2)
NCT04725084,12411154,severe acute respiratory syndrome coronavirus 2 (sars-cov-2)
NCT04613986,12427312,severe covid-19
NCT04333420,12469531,severe covid-19 pneumonia
NCT04380961,13169649,severe or critical confirmed coronavirus disease (covid)-19
NCT04435223,12453458,severe pneumonia due to other pathogene
NCT04374422,12462670,sexual behavior
NCT04427813,12454549,sexual behavior
NCT04660422,12420585,shared decision making
NCT04408365,12457282,shock
NCT04715932,13179545,shortness of breath
NCT04417673,13180257,sickle cell disease
NCT03474965,12591021,sickle cell disease (scd)
NCT04530461,12439350,sjogren's syndrome
NCT04522492,12440463,skin picking
NCT04502108,12443480,sleep
NCT04536376,13113909,sleep
NCT04685681,12416898,sleep
NCT04329533,12470194,sleep disturbance
NCT04374786,12462593,sleep disturbance
NCT04395300,12459272,sleep quality
NCT04549350,12436633,sleep quality
NCT04716023,12412402,small airways disease
NCT04492371,12445047,covid-19
NCT04492449,12445028,covid-19
NCT04493268,12444909,covid-19
NCT04523246,12440363,covid-19
NCT04525820,12440023,covid-19
NCT04537962,12438236,covid-19
NCT04539873,12437970,covid-19
NCT04556149,12435623,covid-19
NCT04558476,12435326,covid-19
NCT04561219,12434925,covid-19
NCT04570488,12433604,covid-19
NCT04573348,12433241,covid-19
NCT04583566,12431765,covid-19
NCT04602260,12428992,covid-19
NCT04609865,12427913,covid-19
NCT04622332,12426079,covid-19
NCT04649775,12422079,covid-19
NCT04659460,12420721,covid-19
NCT04659486,12420716,covid-19
NCT04668339,12419351,covid-19
NCT04686760,12416760,covid-19
NCT04703270,12414284,covid-19
NCT04720235,12411814,covid-19
NCT04379453,12461829,coronary artery disease
NCT04414267,12456470,coronary heart disease
NCT04325867,12470788,coronary syndrome
NCT04367740,12463810,covid-19
NCT04412551,12456700,covid-19
NCT03680274,12563019,covid-19
NCT04296643,13138995,covid-19
NCT04320862,12471613,covid-19
NCT04322279,12471383,covid-19
NCT04323787,12471115,covid-19
NCT04323800,12471113,covid-19
NCT04323839,12471107,covid-19
NCT04332835,12469618,covid-19
NCT04336761,12468903,covid-19
NCT04337983,12468674,covid-19
NCT04341792,12468073,covid-19
NCT04342169,12468006,covid-19
NCT04342663,12467936,covid-19
NCT04342884,12467898,covid-19
NCT04348370,12467019,covid-19
NCT04350450,12466666,covid-19
NCT04353037,12466232,covid-19
NCT04355962,12465759,covid-19
NCT04359836,12465144,covid-19
NCT04361123,12464923,covid-19
NCT04363268,12464564,covid-19
NCT04367857,12463787,covid-19
NCT04371419,12463161,covid-19
NCT04371978,12463068,covid-19
NCT04373148,12462865,covid-19
NCT04374942,12462572,covid-19
NCT04376034,12462364,covid-19
NCT04379544,12461807,covid-19
NCT04380909,12461559,covid-19
NCT04382040,12461363,covid-19
NCT04382547,12461275,covid-19
NCT04385199,12460851,covid-19
NCT04385238,12460841,covid-19
NCT04390516,12459972,covid-19
NCT04400838,12458399,covid-19
NCT04401644,12458266,covid-19
NCT04402060,12458212,covid-19
NCT04413071,12456633,covid-19
NCT04415073,12456355,covid-19
NCT04420247,12455663,covid-19
NCT04421391,12455460,covid-19
NCT04423042,12455211,covid-19
NCT04423991,12455085,covid-19
NCT04424082,12455074,covid-19
NCT04425382,12454886,covid-19
NCT04435119,12453466,covid-19
NCT04439071,12452900,covid-19
NCT04444674,12451998,covid-19
NCT04449978,12451176,covid-19
NCT04453527,12450680,covid-19
NCT04459351,12449830,covid-19
NCT04468581,12448440,covid-19
NCT04481360,12446615,covid-19
NCT04484025,12446236,covid-19
NCT04500652,12443821,covid-19
NCT04505761,12442928,covid-19
NCT04508959,12442497,covid-19
NCT04515147,12441521,covid-19
NCT04518410,12441059,covid-19
NCT04525820,12440025,covid-19
NCT04536051,12438517,covid-19
NCT04542343,12437573,covid-19
NCT04550351,12436483,covid-19
NCT04552483,12436163,covid-19
NCT04556149,12435624,covid-19
NCT04566965,12434058,covid-19
NCT04568148,12433909,covid-19
NCT04572399,12433360,covid-19
NCT04624048,12425801,covid-19
NCT04638673,12423630,covid-19
NCT04659135,12420778,covid-19
NCT04706416,12413783,covid-19
NCT04718519,12412030,covid-19
NCT04723446,12411371,covid-19
NCT04726371,12410931,covid-19
NCT04359836,12465146,covid-19
NCT04383483,12461127,covid-19
NCT04464460,12449019,covid-19
NCT04479293,12446926,covid-19
NCT04346056,12467404,covid-19
NCT04348214,12467050,covid-19
NCT04349241,12466864,covid-19
NCT04350931,12466589,covid-19
NCT04360122,12465081,covid-19
NCT04498247,12444189,covid-19
NCT04569786,13070860,covid-19
NCT04572360,12433365,covid-19
NCT04583982,12431703,covid-19
NCT04609774,13065679,covid-19
NCT04390217,13174761,covid-19
NCT04459325,12449837,covid-19
NCT04497194,12444338,covid-19
NCT04622865,12426001,covid-19
NCT04646044,12422589,covid-19
NCT04673279,12418670,covid-19
NCT04678830,12417840,covid-19
NCT04327206,13071508,covid-19
NCT04344977,12467565,covid-19
NCT04346368,12467350,covid-19
NCT04375761,13156815,covid-19
NCT04409509,12457140,covid-19
NCT04516564,12441322,covid-19
NCT04519424,12440898,covid-19
NCT04638634,13155698,covid-19
NCT04351152,12466545,covid-19
NCT04713878,12412728,covid-19
NCT04443712,12452122,covid-19
NCT04374526,12462648,covid-19
NCT04341116,12468171,covid-19
NCT04389944,12460055,covid-19
NCT04483375,12446326,covid-19
NCT04372693,12462943,coronavirus disease social distancing measures
NCT04429529,12454293,covid-19
NCT04326426,12470700,covid-19
NCT04332835,12469619,covid-19
NCT04333472,12468585,covid-19
NCT04336787,12468899,covid-19
NCT04341493,12468116,covid-19
NCT04342156,12468008,covid-19
NCT04342169,12468005,covid-19
NCT04345861,12467440,covid-19
NCT04346667,12467304,covid-19
NCT04349098,12466891,covid-19
NCT04349202,12466873,covid-19
NCT04353336,12466165,covid-19
NCT04353401,12466146,covid-19
NCT04355676,12465802,covid-19
NCT04358640,12465335,covid-19
NCT04358783,12465315,covid-19
NCT04361396,12464882,covid-19
NCT04363268,12464569,covid-19
NCT04363437,12464542,covid-19
NCT04365101,12464230,covid-19
NCT04367857,12463786,covid-19
NCT04369456,12463495,covid-19
NCT04376034,12462363,covid-19
NCT04379531,12461811,covid-19
NCT04380870,12461564,covid-19
NCT04383899,12461059,covid-19
NCT04384380,12460981,covid-19
NCT04385199,12460850,covid-19
NCT04385212,12460846,covid-19
NCT04385771,12460749,covid-19
NCT04387799,12460380,covid-19
NCT04387968,12460355,covid-19
NCT04390477,12459979,covid-19
NCT04393792,12459504,covid-19
NCT04395144,12459289,covid-19
NCT04400019,12458517,covid-19
NCT04402060,12458213,covid-19
NCT04403100,12458037,covid-19
NCT04403646,12457973,covid-19
NCT04406246,12457597,covid-19
NCT04408170,12457309,covid-19
NCT04408222,12457304,covid-19
NCT04408378,12457280,covid-19
NCT04410484,12456978,covid-19
NCT04412395,12456719,covid-19
NCT04413435,12456576,covid-19
NCT04413747,12456541,covid-19
NCT04416373,12456208,covid-19
NCT04416919,12456137,covid-19
NCT04424836,12454973,covid-19
NCT04427280,12454619,covid-19
NCT04444700,12451993,covid-19
NCT04445441,12451879,covid-19
NCT04445454,12451878,covid-19
NCT04448769,12451410,covid-19
NCT04452565,12450810,covid-19
NCT04452799,12450781,covid-19
NCT04453748,12450643,covid-19
NCT04459702,12449777,covid-19
NCT04473274,12447820,covid-19
NCT04478071,12447080,covid-19
NCT04482686,12446434,covid-19
NCT04484025,12446237,covid-19
NCT04490850,12445331,covid-19
NCT04508959,12442496,covid-19
NCT04510493,12442290,covid-19
NCT04525287,12440100,covid-19
NCT04525404,12440086,covid-19
NCT04532632,12439050,covid-19
NCT04542915,12437500,covid-19
NCT04568863,12433815,covid-19
NCT04584684,12431572,covid-19
NCT04587219,12431197,covid-19
NCT04619368,12426488,covid-19
NCT04635943,12424047,covid-19
NCT04650191,12422024,covid-19
NCT04652648,12421686,covid-19
NCT04531202,12439234,covid-19
NCT04422470,12455295,coronavirus infection and hematologic diseases
NCT04366791,12463970,covid-19
NCT04323592,12471148,covid-19
NCT04367740,12463808,covid-19
NCT04409873,12457094,covid-19
NCT04412746,12456672,covid-19
NCT04420286,12455656,covid-19
NCT04424355,12455039,covid-19
NCT04435106,12453467,covid-19
NCT04465552,13066229,covid-19
NCT04594330,12430175,covid-19
NCT04459702,12449778,covid-19
NCT04459702,12449779,covid-19
NCT04482686,12446435,covid-19
NCT04445506,12451868,corticosteroids
NCT04563676,12434565,cortisol
NCT04373291,13050316,non-specific effects of vaccines
NCT04276688,12479233,novel coronavirus infection
NCT04514900,12441557,obesity
NCT04324684,12470970,obstructive lung disease
NCT04619576,12426455,occupational health
NCT04374656,12462620,"ocular infection, viral"
NCT04397705,13138681,oncology
NCT03944447,12526696,opioid-use disorder
NCT04292964,12476326,"outcome, fatal"
NCT04492384,12445040,overweight and obesity
NCT04419025,13163998,oxidative stress
NCT04278404,12478941,pain
NCT04454333,12450546,pain
NCT04350086,12466746,palliative situation
NCT04406571,12457546,pancreatic adenocarcinoma
NCT04380766,12461579,pancreatic cancer
NCT04662437,12420252,parathyroid hormone
NCT04466839,13066222,parkinson disease
NCT04609839,12427915,patient admitted to intensive care unit for covid-19
NCT04704466,13048378,patient care
NCT04497467,12444306,patient preference
NCT04335201,13164197,patients with covid-19 pneumonia will allow to detect an absolute reduction in the rate of respiratory-failure
NCT04351919,12466412,patients with covid19
NCT04395781,12459196,pediatric disorder
NCT04724616,12411212,pediatric psychiatric disorder
NCT04548934,13049422,personal protective equipment
NCT04320277,12471694,pharmacological action
NCT03907891,12531762,physical activity
NCT04365101,12464244,physiological effects of drugs
NCT03852537,12539497,pneumonia
NCT04278404,12478950,pneumonia
NCT04327180,12470592,pneumonia
NCT04353141,12466202,pneumonia
NCT04508439,12442567,pneumonia
NCT04251871,12483541,pneumonia caused by human coronavirus (disorder)
NCT04382547,12461278,"pneumonia, interstitial"
NCT04252274,12483471,"pneumonia, pneumocystis"
NCT04353141,12466203,"pneumonia, viral"
NCT04369469,13059522,"pneumonia, viral"
NCT04382547,12461277,"pneumonia, viral"
NCT04302688,12474685,pneumonitis
NCT04590547,13058527,pneumonitis
NCT04601090,12429155,post intensive care unit syndrome
NCT03944447,12526683,post traumatic stress disorder
NCT04718506,12412032,post-covid-19 syndrome
NCT04438837,12452930,post-exposure prophylaxis
NCT04678687,13058148,postmortem changes
NCT04333693,12469488,postoperative complications
NCT04458337,12449990,postoperative complications
NCT04389489,12460126,postpartum period
NCT04409821,13059385,posttraumatic stress disorder
NCT04374942,12462571,pre-exposure prophylaxis
NCT04323839,12471106,pregnancy
NCT04409249,12457181,pregnancy
NCT04551690,12436254,pregnancy
NCT04353141,12466198,"pregnancy complications, infectious"
NCT04353141,12466201,pregnancy disease
NCT04353141,12466199,pregnancy related
NCT04353141,12466200,"pregnancy, high risk"
NCT04354441,12465967,pregnant women
NCT04718220,12412070,prenatal stress
NCT04338932,12468514,covid-19
NCT04340232,13115072,covid-19
NCT04340414,12468273,covid-19
NCT04341168,12468162,covid-19
NCT04341675,12468089,covid-19
NCT04342637,12467941,covid-19
NCT04343963,12467737,covid-19
NCT04343976,12467725,covid-19
NCT04343989,12467724,covid-19
NCT04344730,13115049,covid-19
NCT04345445,12467486,covid-19
NCT04345692,12467461,covid-19
NCT04346667,12467306,covid-19
NCT04347070,12467223,covid-19
NCT04347174,12467208,covid-19
NCT04348240,12467048,covid-19
NCT04348396,12467016,covid-19
NCT04348409,12467015,covid-19
NCT04348448,12467011,covid-19
NCT04348656,12466977,covid-19
NCT04351646,12466465,covid-19
NCT04351659,12466464,covid-19
NCT04351763,12466450,covid-19
NCT04351789,12466443,covid-19
NCT04351802,12466441,covid-19
NCT04355429,12465842,covid-19
NCT04355741,12465789,covid-19
NCT04357574,12465486,covid-19
NCT04357782,12465458,covid-19
NCT04358068,12465408,covid-19
NCT04358549,13071439,covid-19
NCT04359095,13114991,covid-19
NCT04359251,12465239,covid-19
NCT04359264,12465238,covid-19
NCT04359680,13114981,covid-19
NCT04361214,12464910,covid-19
NCT04361500,12464857,covid-19
NCT04362332,12464725,covid-19
NCT04363034,12464601,covid-19
NCT04363268,12464566,covid-19
NCT04364763,12464306,covid-19
NCT04364815,12464299,covid-19
NCT04364893,12464288,covid-19
NCT04364984,12464271,covid-19
NCT04365738,12464140,covid-19
NCT04366765,12463975,covid-19
NCT04367662,12463821,covid-19
NCT04367831,12463788,covid-19
NCT04369300,12463516,covid-19
NCT04370249,12463366,covid-19
NCT04370262,12463364,covid-19
NCT04370275,12463362,covid-19
NCT04370821,12463281,covid-19
NCT04371432,13180330,covid-19
NCT04372472,12462990,covid-19
NCT04372628,12462963,covid-19
NCT04374279,13138762,covid-19
NCT04375124,12462550,covid-19
NCT04376593,12462292,covid-19
NCT04376879,12462248,covid-19
NCT04376905,12462241,covid-19
NCT04378244,12462007,covid-19
NCT04379076,13169654,covid-19
NCT04379154,12461865,covid-19
NCT04379271,12461850,covid-19
NCT04379440,12461830,covid-19
NCT04379661,12461772,covid-19
NCT04381962,12461377,covid-19
NCT04382625,13071393,covid-19
NCT04384042,12461029,covid-19
NCT04384055,12461026,covid-19
NCT04384445,12460970,covid-19
NCT04384497,12460963,covid-19
NCT04385108,12460873,covid-19
NCT04385849,12460737,covid-19
NCT04386564,13114831,covid-19
NCT04387214,12460500,covid-19
NCT04387279,12460486,covid-19
NCT04387786,12460382,covid-19
NCT04388670,12460256,covid-19
NCT04389554,12460116,covid-19
NCT04389645,12460096,covid-19
NCT04389658,12460095,covid-19
NCT04389671,12460093,covid-19
NCT04389840,13169637,covid-19
NCT04390061,12460043,covid-19
NCT04390139,12460024,covid-19
NCT04390594,12459960,covid-19
NCT04391686,12459772,covid-19
NCT04391712,12459770,covid-19
NCT04391829,12459753,covid-19
NCT04391920,13114789,covid-19
NCT04392089,12459725,covid-19
NCT04393558,12459536,covid-19
NCT04393961,12459453,covid-19
NCT04394117,12459431,covid-19
NCT04394208,12459414,covid-19
NCT04394884,13180299,covid-19
NCT04395300,12459271,covid-19
NCT04395664,12459218,covid-19
NCT04396197,12459146,covid-19
NCT04397692,12458896,covid-19
NCT04397718,12458891,covid-19
NCT04398147,12458828,covid-19
NCT04399356,12458610,covid-19
NCT04401150,12458355,covid-19
NCT04401254,12458331,covid-19
NCT04401579,12458281,covid-19
NCT04404179,12457890,covid-19
NCT04404361,12457860,covid-19
NCT04406324,12457587,covid-19
NCT04406389,12457577,covid-19
NCT04407533,12457392,covid-19
NCT04407689,12457374,covid-19
NCT04409249,12457179,covid-19
NCT04409873,12457090,covid-19
NCT04411147,13180264,covid-19
NCT04411459,12456844,covid-19
NCT04411680,12456817,covid-19
NCT04413045,12456639,covid-19
NCT04414098,12456491,covid-19
NCT04417335,12456081,covid-19
NCT04418544,12455914,covid-19
NCT04421404,12455457,covid-19
NCT04421534,12455440,covid-19
NCT04424940,12454962,covid-19
NCT04425629,13180237,covid-19
NCT04427865,12454536,covid-19
NCT04428008,12454521,covid-19
NCT04428021,12454520,covid-19
NCT04428801,12454419,covid-19
NCT04429711,12454250,covid-19
NCT04429763,12454241,covid-19
NCT04429854,12454232,covid-19
NCT04429867,12454231,covid-19
NCT04431414,13180223,covid-19
NCT04431453,13138604,covid-19
NCT04432272,12453869,covid-19
NCT04432298,12453867,covid-19
NCT04432961,12453768,covid-19
NCT04435184,12453461,covid-19
NCT04437121,12453175,covid-19
NCT04442165,13138534,covid-19
NCT04443179,12452225,covid-19
NCT04443803,12452106,covid-19
NCT04444271,12452053,covid-19
NCT04444310,12452049,covid-19
NCT04444401,12452040,covid-19
NCT04445493,12451874,covid-19
NCT04446065,12451782,covid-19
NCT04448418,12451458,covid-19
NCT04449276,12451348,covid-19
NCT04452097,13049956,covid-19
NCT04452435,13180199,covid-19
NCT04452695,12450792,covid-19
