"ID","URL","PDF","Country","Region","Date","Completion","Trial status","Design","Blinding","Arms","COVID-19 status","Patient setting","Outcome","Treatment","Size"
"2020-002869-34","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002869-34/BE/",NA,"Brazil","Brasilia","2020-Aug",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, SpO2","Other, Standard of care",190
"2020-002869-34","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002869-34/BE/",NA,"Egypt","Cairo","2020-Aug",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, SpO2","Other, Standard of care",190
"2020-002869-34","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002869-34/BE/",NA,"Moldova","Chisinau","2020-Aug",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, SpO2","Other, Standard of care",190
"2020-002869-34","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002869-34/BE/",NA,"Romania","Bucharest","2020-Aug",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, SpO2","Other, Standard of care",190
"2020-002869-34","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002869-34/BE/",NA,"South Africa","Pretoria","2020-Aug",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, SpO2","Other, Standard of care",190
"2020-002869-34","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002869-34/BE/",NA,"Ukraine","Kyiv (Kiev)","2020-Aug",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, SpO2","Other, Standard of care",190
"2020-002869-34","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002869-34/BE/",NA,"United States","Washington, Dc","2020-Aug",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, SpO2","Other, Standard of care",190
"2020-000936-23","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-000936-23/PT/",NA,"Portugal","Lisbon","2020-Jul",NA,"Recruiting","Randomised","Open-Label",3,"Confirmed","Hospital","Mortality, Hospitalization, Clinical Improvement Score (Any), Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Adverse Events, Serious Adverse Events, White Blood Cell Count, Platelet Count, Hemoglobin, Prothrombin, Electrolytes, INR, ALT, AST, Bilirubin, Glucose, Renal Outcome (Unspecified)","HCQ, LPV/r, Remdesivir",3100
"2020-003363-25","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003363-25/DK/",NA,"India","New Delhi","2020-Jul",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, Invasive Mechanical Ventilation or ECMO, Shock, Renal Outcome (Unspecified)","Dexamethasone, Standard of care",1000
"2020-003363-25","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003363-25/DK/",NA,"Sweden","Stockholm","2020-Jul",NA,"Recruiting","Randomised","Double",2,"Confirmed","Hospital","Mortality, Invasive Mechanical Ventilation or ECMO, Shock, Renal Outcome (Unspecified)","Dexamethasone, Standard of care",1000
"2020-002641-42","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002641-42/DE/",NA,"Argentina","Buenos Aires","2020-Aug",NA,"Recruiting","Randomised","Open-Label",4,"Healthy","Healthy Unexposed","Fever, Other Mild Symptoms, IgG, IgM or IgA, Antibodies","Standard of care, Vaccine",43998
"2020-002641-42","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002641-42/DE/",NA,"Brazil","Brasilia","2020-Aug",NA,"Recruiting","Randomised","Open-Label",4,"Healthy","Healthy Unexposed","Fever, Other Mild Symptoms, IgG, IgM or IgA, Antibodies","Standard of care, Vaccine",43998
"2020-002641-42","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002641-42/DE/",NA,"South Africa","Pretoria","2020-Aug",NA,"Recruiting","Randomised","Open-Label",4,"Healthy","Healthy Unexposed","Fever, Other Mild Symptoms, IgG, IgM or IgA, Antibodies","Standard of care, Vaccine",43998
"2020-002641-42","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002641-42/DE/",NA,"Turkey","Ankara","2020-Aug",NA,"Recruiting","Randomised","Open-Label",4,"Healthy","Healthy Unexposed","Fever, Other Mild Symptoms, IgG, IgM or IgA, Antibodies","Standard of care, Vaccine",43998
"2020-002641-42","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002641-42/DE/",NA,"United States","Washington, Dc","2020-Aug",NA,"Recruiting","Randomised","Open-Label",4,"Healthy","Healthy Unexposed","Fever, Other Mild Symptoms, IgG, IgM or IgA, Antibodies","Standard of care, Vaccine",43998
"2020-002641-42","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002641-42/DE/",NA,"Germany","Berlin","2020-Aug",NA,"Recruiting","Randomised","Open-Label",4,"Healthy","Healthy Unexposed","Fever, Other Mild Symptoms, IgG, IgM or IgA, Antibodies","Standard of care, Vaccine",43998
"2020-002503-19","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002503-19/GB/",NA,"Australia","Canberra","2020-Jul",NA,"Status Unclear","Randomised","Single",2,"Healthy","Healthcare Workers","Mortality, ICU Admission, Labor Absenteeism, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Adverse Events, Radiographic Findings, Distress","Standard of care, Vaccine",7244
"2020-002503-19","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002503-19/GB/",NA,"Netherlands","Amsterdam","2020-Jul",NA,"Status Unclear","Randomised","Single",2,"Healthy","Healthcare Workers","Mortality, ICU Admission, Labor Absenteeism, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Adverse Events, Radiographic Findings, Distress","Standard of care, Vaccine",7244
"2020-002503-19","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002503-19/GB/",NA,"Spain","Madrid","2020-Jul",NA,"Status Unclear","Randomised","Single",2,"Healthy","Healthcare Workers","Mortality, ICU Admission, Labor Absenteeism, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Adverse Events, Radiographic Findings, Distress","Standard of care, Vaccine",7244
"2020-002503-19","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002503-19/GB/",NA,"United Kingdom","London","2020-Jul",NA,"Status Unclear","Randomised","Single",2,"Healthy","Healthcare Workers","Mortality, ICU Admission, Labor Absenteeism, Pneumonia or ARDS, Invasive Mechanical Ventilation or ECMO, Cough, Fever, Dyspnea, Adverse Events, Radiographic Findings, Distress","Standard of care, Vaccine",7244
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Argentina","Buenos Aires","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Brazil","Brasilia","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"France","Paris","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Germany","Berlin","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Hungary","Budapest","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Italy","Rome","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Peru","Lima","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Philippines","Manila","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Russia","Moscow","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Spain","Madrid","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"Ukraine","Kyiv (Kiev)","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"United Kingdom","London","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-002259-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-002259-39/HU/",NA,"United States","Washington, Dc","2020-Aug",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, Adverse Events, ECG","Other, Standard of care",146
"2020-001498-63","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001498-63/GB/",NA,"Belgium","Brussels","2020-Jun",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Outpatient, Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Angiotensins, ACE, ECG, SpO2","Other, Standard of care",465
"2020-001498-63","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001498-63/GB/",NA,"Brazil","Brasilia","2020-Jun",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Outpatient, Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Angiotensins, ACE, ECG, SpO2","Other, Standard of care",465
"2020-001498-63","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001498-63/GB/",NA,"France","Paris","2020-Jun",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Outpatient, Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Angiotensins, ACE, ECG, SpO2","Other, Standard of care",465
"2020-001498-63","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001498-63/GB/",NA,"United Kingdom","London","2020-Jun",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Outpatient, Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Angiotensins, ACE, ECG, SpO2","Other, Standard of care",465
"2020-001498-63","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001498-63/GB/",NA,"United States","Washington, Dc","2020-Jun",NA,"Status Unclear","Randomised","Double",2,"Confirmed","Outpatient, Hospital","Mortality, Hospital Discharge, Invasive Mechanical Ventilation or ECMO, IL-6, Tumor Necrosis Factor (Any), D-Dimer, Angiotensins, ACE, ECG, SpO2","Other, Standard of care",465
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"Argentina","Buenos Aires","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"Brazil","Brasilia","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"Finland","Helsinki","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"Moldova","Chisinau","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"Poland","Warsaw","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"Romania","Bucharest","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"South Africa","Pretoria","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"Ukraine","Kyiv (Kiev)","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"United Kingdom","London","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-001807-18","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001807-18/FI/",NA,"United States","Washington, Dc","2020-Jul",NA,"Recruiting","Randomised","Double",4,"Confirmed","Hospital",NA,"Other, Standard of care",222
"2020-003125-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003125-39/GB/",NA,"Australia","Canberra","2020-Oct",NA,"Status Unclear","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, Distress","Anticoagulants, Standard of care",1370
"2020-003125-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003125-39/GB/",NA,"Belgium","Brussels","2020-Oct",NA,"Status Unclear","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, Distress","Anticoagulants, Standard of care",1370
"2020-003125-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003125-39/GB/",NA,"Brazil","Brasilia","2020-Oct",NA,"Status Unclear","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, Distress","Anticoagulants, Standard of care",1370
"2020-003125-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003125-39/GB/",NA,"India","New Delhi","2020-Oct",NA,"Status Unclear","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, Distress","Anticoagulants, Standard of care",1370
"2020-003125-39","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003125-39/GB/",NA,"South Africa","Pretoria","2020-Oct",NA,"Status Unclear","Randomised","Open-Label",2,"Confirmed","Outpatient","Mortality, ICU Admission, Hospitalization, Pneumonia or ARDS, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Deep Vein Thrombosis or Pulmonary Embolism, Distress","Anticoagulants, Standard of care",1370
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Argentina","Buenos Aires","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Australia","Canberra","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Brazil","Brasilia","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Ethiopia","Addis Ababa","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Georgia","Tbilisi","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Mexico","Mexico","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Mozambique","Maputo","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Peru","Lima","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Singapore","Singapore","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Uganda","Kampala","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"United States","Washington, Dc","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Belgium","Brussels","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Denmark","Copenhagen","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"France","Paris","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Germany","Berlin","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Greece","Athens","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Ireland","Dublin","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Italy","Rome","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
"2020-003278-37","https://www.clinicaltrialsregister.eu/ctr-search/trial/2020-003278-37/GR/",NA,"Poland","Warsaw","2021-Jan",NA,"Recruiting","Randomised","Double",3,"Confirmed","Hospital","Mortality, Hospitalization, Hospital Discharge, Non-invasive Ventilation, Invasive Mechanical Ventilation or ECMO, Serious or Seconday Infections, Organ Failure or Dysfunction (SOFA), Deep Vein Thrombosis or Pulmonary Embolism, Adverse Events, Coagulation Test, Antibodies, Renal Outcome (Unspecified), Cardiac Outcome (Unspecified)","Monoclonal antibody",2000
